"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Some US troops who fought alongside Kurdish forces in Syria expressed shame about the US pullback: “It’s a stain on… https://t.co/S8mBOLZf51",FALSE,826,NA,TRUE,NA,"1183709068994777088",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",404,FALSE,FALSE,NA,NA
"The Syrian Army invaded the town of Tel Tamer in northeastern Syria, state media reported, soon after the Syrian go… https://t.co/uXQaLIYBxj",FALSE,124,NA,TRUE,NA,"1183706493734080512",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",70,FALSE,FALSE,NA,NA
"Residents of a largely white suburb of Baton Rouge will establish a new city called St. George. This will take cont… https://t.co/zUNZEdtL6p",FALSE,337,NA,TRUE,NA,"1183699006637170688",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",287,FALSE,FALSE,NA,NA
"The Spanish Supreme Court sentenced former leaders of the Catalan independence movement to lengthy prison terms aft… https://t.co/bSP7AHMmpk",FALSE,212,NA,TRUE,NA,"1183696006808002569",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",144,FALSE,FALSE,NA,NA
"The current Democratic candidates for president have spent more on Facebook ads this year than they have on TV. Her… https://t.co/DRA79Xehpd",FALSE,123,NA,TRUE,NA,"1183693957961801728",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"A homemade bomb was detonated in Hong Kong on Sunday amid violent protests, the police said, showing an escalation… https://t.co/FovyVdjsqF",FALSE,119,NA,TRUE,NA,"1183689919803379712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",65,FALSE,FALSE,NA,NA
"2 weeks after suffering a heart attack, Bernie Sanders will be trying to convince voters he has the strength to run… https://t.co/BFimnnDAnI",FALSE,174,NA,TRUE,NA,"1183688921986801665",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",44,FALSE,FALSE,NA,NA
"Breaking News: The Nobel prize in economic sciences was jointly awarded to 3 professors for their experimental work… https://t.co/qq1U7GMLnN",FALSE,831,NA,TRUE,NA,"1183683957814112257",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",314,FALSE,FALSE,NA,NA
"The reopening of Britain's Parliament starts with a speech by Queen Elizabeth II, among other ancient traditions an… https://t.co/VLVavR6tyX",FALSE,142,NA,TRUE,NA,"1183683891439308800",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",53,FALSE,FALSE,NA,NA
"Cho Kuk, a key ally of President Moon Jae-in of South Korea, stepped down as justice minister – a victory for South… https://t.co/MFePdZAZKi",FALSE,237,NA,TRUE,NA,"1183680380257345537",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",86,FALSE,FALSE,NA,NA
"Much of Hong Kong's protest art channels pop-cultural aesthetics from sources like Marvel Comics and Japanese anime… https://t.co/WwUmWnGVMf",FALSE,615,NA,TRUE,NA,"1183678855376228352",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",384,FALSE,FALSE,NA,NA
"In Opinion

""The federal holiday honoring the Italian explorer Christopher Columbus — celebrated on Monday — was ce… https://t.co/yWHYg38rcu",FALSE,206,NA,TRUE,NA,"1183673805773983747",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",112,FALSE,FALSE,NA,NA
"The Kurds forged a deal with onetime enemies in Bashar al-Assad's government to help combat the Turkish military. L… https://t.co/PN9TWcwv6M",FALSE,192,NA,TRUE,NA,"1183671305209569282",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",120,FALSE,FALSE,NA,NA
"In case after case in recent years, American executives have yielded to Chinese demands to tailor their words and p… https://t.co/BEzhxKGMf7",FALSE,89,NA,TRUE,NA,"1183668837188882432",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",35,FALSE,FALSE,NA,NA
